"LSOA11CD","PCN_Code","PCN_Name","Patients","Proportion_residents_to_PCN"
"E01021187","U54760","High Weald PCN",991,0.669142471303174
"E01021188","U36842","Greater Wealden PCN",731,0.626929674099485
"E01021189","U36842","Greater Wealden PCN",827,0.626040878122634
"E01021190","U36842","Greater Wealden PCN",1182,0.782781456953642
"E01021191","U36842","Greater Wealden PCN",1527,0.954971857410882
"E01021192","U36842","Greater Wealden PCN",1524,0.965779467680608
"E01021193","U36842","Greater Wealden PCN",1770,0.962479608482871
"E01021194","U36842","Greater Wealden PCN",1598,0.963811821471653
"E01021195","U94996","Hailsham PCN",3566,0.734500514933059
"E01021196","U94996","Hailsham PCN",1832,0.890184645286686
"E01021197","U94996","Hailsham PCN",3652,0.886407766990291
"E01021198","U36842","Greater Wealden PCN",1422,0.874538745387454
"E01021199","U36842","Greater Wealden PCN",1212,0.807461692205197
"E01021200","U36842","Greater Wealden PCN",1465,0.962549277266754
"E01021201","U36842","Greater Wealden PCN",1838,0.956295525494277
"E01021202","U54760","High Weald PCN",1323,0.982912332838039
"E01021203","U54760","High Weald PCN",1444,0.93888166449935
"E01021204","U85348","Bexhill PCN",1210,0.911144578313253
"E01021205","U85348","Bexhill PCN",849,0.63882618510158
"E01021206","U48056","Eastbourne East PCN",1528,0.939729397293973
"E01021207","U48056","Eastbourne East PCN",1338,0.968863142650253
"E01021208","U48056","Eastbourne East PCN",2506,0.829526646805693
"E01021209","U48056","Eastbourne East PCN",2325,0.851336506774075
"E01021210","U48056","Eastbourne East PCN",1166,0.732872407291012
"E01021211","U48056","Eastbourne East PCN",1463,0.951854261548471
"E01021212","U42972","Victoria Eastbourne PCN",2666,0.805925030229746
"E01021213","U42972","Victoria Eastbourne PCN",1761,0.94271948608137
"E01021214","U42972","Victoria Eastbourne PCN",1648,0.93159977388355
"E01021215","U42972","Victoria Eastbourne PCN",1201,0.935358255451713
"E01021216","U42972","Victoria Eastbourne PCN",1129,0.927691043549712
"E01021217","U54760","High Weald PCN",1372,0.98989898989899
"E01021218","U54760","High Weald PCN",1223,0.998367346938775
"E01021219","U36842","Greater Wealden PCN",1347,0.997777777777778
"E01021220","U36842","Greater Wealden PCN",1697,0.992978349912229
"E01021221","U36842","Greater Wealden PCN",1385,0.993543758967001
"E01021222","U36842","Greater Wealden PCN",1557,0.996798975672215
"E01021223","U36842","Greater Wealden PCN",1118,0.995547640249332
"E01021224","U36842","Greater Wealden PCN",1601,0.99502796768179
"E01021225","U36842","Greater Wealden PCN",1680,0.987074030552291
"E01021226","U36842","Greater Wealden PCN",1324,0.996237772761475
"E01021227","U36842","Greater Wealden PCN",2271,0.991270187690965
"E01021228","U36842","Greater Wealden PCN",1710,0.994764397905759
"E01021229","U54760","High Weald PCN",1920,1
"E01021230","U54760","High Weald PCN",1497,1
"E01021231","U54760","High Weald PCN",1690,0.999408633944412
"E01021232","U42972","Victoria Eastbourne PCN",1359,0.814748201438849
"E01021233","U42972","Victoria Eastbourne PCN",1327,0.668513853904282
"E01021234","U42972","Victoria Eastbourne PCN",1258,0.845998655010087
"E01021235","U42972","Victoria Eastbourne PCN",954,0.702503681885125
"E01021236","U42972","Victoria Eastbourne PCN",1435,0.906506632975363
"E01031338","U37037","Shoreham and Southwick PCN",1347,0.988261188554659
"E01031339","U37037","Shoreham and Southwick PCN",1217,0.98462783171521
"E01031340","U37037","Shoreham and Southwick PCN",1544,0.99165061014772
"E01031341","U87478","Lancing and Sompting PCN",1570,0.990536277602524
"E01031342","U87478","Lancing and Sompting PCN",1612,0.985932721712538
"E01031343","U87478","Lancing and Sompting PCN",1367,0.995630007283321
"E01031344","U87478","Lancing and Sompting PCN",1432,0.992376992376992
"E01031345","U87478","Lancing and Sompting PCN",1630,0.996332518337408
"E01031346","U87478","Lancing and Sompting PCN",1406,0.993639575971731
"E01031347","U37037","Shoreham and Southwick PCN",1475,0.863583138173302
"E01031348","U37037","Shoreham and Southwick PCN",934,0.525014052838673
"E01031349","U37037","Shoreham and Southwick PCN",1137,0.768762677484787
"E01031350","U37037","Shoreham and Southwick PCN",1011,0.722142857142857
"E01031351","U37037","Shoreham and Southwick PCN",1381,0.842586943258084
"E01031352","U37037","Shoreham and Southwick PCN",1258,0.803320561941252
"E01031353","U87478","Lancing and Sompting PCN",977,0.67519004837595
"E01031354","U87478","Lancing and Sompting PCN",1254,0.990521327014218
"E01031355","U87478","Lancing and Sompting PCN",1824,0.988617886178862
"E01031356","U37037","Shoreham and Southwick PCN",2410,0.975708502024291
"E01031357","U37037","Shoreham and Southwick PCN",2306,0.976291278577477
"E01031358","U87478","Lancing and Sompting PCN",1904,0.982963345379453
"E01031359","U87478","Lancing and Sompting PCN",1523,0.994125326370757
"E01031360","U87478","Lancing and Sompting PCN",1620,0.991432068543452
"E01031361","U87478","Lancing and Sompting PCN",1598,0.995638629283489
"E01031362","U87478","Lancing and Sompting PCN",1381,0.974594213126323
"E01031363","U87478","Lancing and Sompting PCN",1599,0.99812734082397
"E01031364","U37037","Shoreham and Southwick PCN",1921,0.974632166412988
"E01031365","U37037","Shoreham and Southwick PCN",2014,0.9833984375
"E01031366","U37037","Shoreham and Southwick PCN",1458,0.980497646267653
"E01031367","U37037","Shoreham and Southwick PCN",1456,0.991825613079019
"E01031368","U37037","Shoreham and Southwick PCN",1502,0.979139504563233
"E01031369","U37037","Shoreham and Southwick PCN",1233,0.9864
"E01031370","U37037","Shoreham and Southwick PCN",1522,0.969426751592357
"E01031371","U37037","Shoreham and Southwick PCN",1272,0.977709454265949
"E01031372","U37037","Shoreham and Southwick PCN",1518,0.97620578778135
"E01031373","U37037","Shoreham and Southwick PCN",1398,0.956224350205198
"E01031374","U37037","Shoreham and Southwick PCN",1567,0.895940537449971
"E01031375","U37037","Shoreham and Southwick PCN",1461,0.908582089552239
"E01031376","U87478","Lancing and Sompting PCN",1111,0.861908456167572
"E01031377","U87478","Lancing and Sompting PCN",1755,0.978806469604016
"E01031378","U87478","Lancing and Sompting PCN",776,0.544179523141655
"E01031379","U87478","Lancing and Sompting PCN",1586,0.982043343653251
"E01031380","U60757","Bognor Coastal Alliance PCN",1537,0.960625
"E01031381","U60757","Bognor Coastal Alliance PCN",1516,0.878840579710145
"E01031382","U60757","Bognor Coastal Alliance PCN",1707,0.928221859706362
"E01031383","U60757","Bognor Coastal Alliance PCN",1554,0.968224299065421
"E01031384","U60757","Bognor Coastal Alliance PCN",1718,0.942919868276619
"E01031385","U60757","Bognor Coastal Alliance PCN",1639,0.9596018735363
"E01031386","U04748","Angmering Coppice Fitzalan (ACF) PCN",1144,0.694596235579842
"E01031387","U04748","Angmering Coppice Fitzalan (ACF) PCN",1265,0.785226567349472
"E01031388","U04748","Angmering Coppice Fitzalan (ACF) PCN",2504,0.603228137798121
"E01031389","U04748","Angmering Coppice Fitzalan (ACF) PCN",1507,0.704864359214219
"E01031390","U08235","Regis Healthcare PCN",1384,0.99568345323741
"E01031391","U08235","Regis Healthcare PCN",1441,0.992424242424242
"E01031392","U08235","Regis Healthcare PCN",1459,0.946787800129786
"E01031393","U08235","Regis Healthcare PCN",2710,0.981884057971015
"E01031394","U08235","Regis Healthcare PCN",1682,0.979045401629802
"E01031395","U08235","Regis Healthcare PCN",1648,0.905992303463442
"E01031396","U08235","Regis Healthcare PCN",2518,0.860266484455073
"E01031397","U08235","Regis Healthcare PCN",1910,0.946481665014866
"E01031398","U21339","Arun Integrated Care (AIC) PCN",1088,0.728734092431346
"E01031399","U21339","Arun Integrated Care (AIC) PCN",1308,0.756506651243493
"E01031400","U21339","Arun Integrated Care (AIC) PCN",942,0.567128236002408
"E01031401","U08235","Regis Healthcare PCN",2193,0.532410779315368
"E01031402","U08235","Regis Healthcare PCN",1355,0.676147704590818
"E01031403","U08235","Regis Healthcare PCN",982,0.623096446700508
"E01031404","U08235","Regis Healthcare PCN",1061,0.762760603882099
"E01031405","U08235","Regis Healthcare PCN",1037,0.716160220994475
"E01031406","U60757","Bognor Coastal Alliance PCN",945,0.646817248459959
"E01031407","U21339","Arun Integrated Care (AIC) PCN",1176,0.750478621569879
"E01031408","U21339","Arun Integrated Care (AIC) PCN",1585,0.6747552149851
"E01031409","U21339","Arun Integrated Care (AIC) PCN",841,0.557322730284957
"E01031410","U21339","Arun Integrated Care (AIC) PCN",957,0.750588235294118
"E01031411","U21339","Arun Integrated Care (AIC) PCN",1028,0.767164179104478
"E01031412","U21339","Arun Integrated Care (AIC) PCN",1139,0.807228915662651
"E01031413","U21339","Arun Integrated Care (AIC) PCN",1060,0.774853801169591
"E01031414","U21339","Arun Integrated Care (AIC) PCN",1262,0.791222570532915
"E01031415","U21339","Arun Integrated Care (AIC) PCN",1390,0.80161476355248
"E01031416","U08235","Regis Healthcare PCN",1572,0.988679245283019
"E01031417","U08235","Regis Healthcare PCN",1677,0.989380530973451
"E01031418","U08235","Regis Healthcare PCN",2112,0.986454927603923
"E01031419","U08235","Regis Healthcare PCN",1504,0.959183673469388
"E01031420","U08235","Regis Healthcare PCN",1728,0.970241437394722
"E01031421","U08235","Regis Healthcare PCN",3632,0.965443912812334
"E01031422","U49536","Coastal and South Downs PCN",1287,0.880300957592339
"E01031423","U49536","Coastal and South Downs PCN",1541,0.839324618736383
"E01031424","U49536","Coastal and South Downs PCN",1278,0.902542372881356
"E01031425","U49536","Coastal and South Downs PCN",1363,0.982696467195386
"E01031426","U49536","Coastal and South Downs PCN",849,0.678657074340528
"E01031427","U04748","Angmering Coppice Fitzalan (ACF) PCN",1157,0.66076527698458
"E01031428","U04748","Angmering Coppice Fitzalan (ACF) PCN",936,0.572127139364303
"E01031429","U04748","Angmering Coppice Fitzalan (ACF) PCN",1169,0.695833333333333
"E01031430","U04748","Angmering Coppice Fitzalan (ACF) PCN",960,0.634081902245707
"E01031431","U08235","Regis Healthcare PCN",852,0.676190476190476
"E01031432","U08235","Regis Healthcare PCN",1780,0.764604810996564
"E01031433","U08235","Regis Healthcare PCN",998,0.692094313453537
"E01031434","U08235","Regis Healthcare PCN",1137,0.648232611174458
"E01031435","U60757","Bognor Coastal Alliance PCN",1570,0.783042394014963
"E01031436","U08235","Regis Healthcare PCN",1938,0.769047619047619
"E01031437","U60757","Bognor Coastal Alliance PCN",1238,0.562983174170077
"E01031438","U08235","Regis Healthcare PCN",1585,0.977791486736582
"E01031439","U08235","Regis Healthcare PCN",1943,0.989307535641548
"E01031440","U08235","Regis Healthcare PCN",1524,0.991541964866623
"E01031441","U08235","Regis Healthcare PCN",1333,0.711692471970101
"E01031442","U60757","Bognor Coastal Alliance PCN",998,0.52664907651715
"E01031443","U60757","Bognor Coastal Alliance PCN",772,0.505897771952818
"E01031444","U08235","Regis Healthcare PCN",1201,0.593966369930762
"E01031445","U60757","Bognor Coastal Alliance PCN",1752,0.954768392370572
"E01031446","U60757","Bognor Coastal Alliance PCN",1282,0.962462462462462
"E01031447","U60757","Bognor Coastal Alliance PCN",1618,0.969442780107849
"E01031448","U60757","Bognor Coastal Alliance PCN",1549,0.981622306717364
"E01031449","U60757","Bognor Coastal Alliance PCN",1748,0.943844492440605
"E01031450","U60757","Bognor Coastal Alliance PCN",1095,0.711038961038961
"E01031451","U60757","Bognor Coastal Alliance PCN",1641,0.828369510348309
"E01031452","U60757","Bognor Coastal Alliance PCN",1236,0.77981072555205
"E01031453","U60757","Bognor Coastal Alliance PCN",1029,0.523664122137405
"E01031454","U04748","Angmering Coppice Fitzalan (ACF) PCN",1633,0.591452372328866
"E01031455","U21339","Arun Integrated Care (AIC) PCN",874,0.530018192844148
"E01031456","U04748","Angmering Coppice Fitzalan (ACF) PCN",1291,0.67485624673288
"E01031457","U21339","Arun Integrated Care (AIC) PCN",890,0.513264129181084
"E01031458","U21339","Arun Integrated Care (AIC) PCN",1154,0.643614054656999
"E01031459","U21339","Arun Integrated Care (AIC) PCN",1358,0.686205154118242
"E01031460","U21339","Arun Integrated Care (AIC) PCN",1244,0.742686567164179
"E01031461","U21339","Arun Integrated Care (AIC) PCN",1410,0.793472144063028
"E01031462","U21339","Arun Integrated Care (AIC) PCN",1063,0.687136393018746
"E01031463","U21339","Arun Integrated Care (AIC) PCN",1327,0.788472964943553
"E01031464","U21339","Arun Integrated Care (AIC) PCN",1273,0.757738095238095
"E01031465","U08235","Regis Healthcare PCN",1418,0.962661235573659
"E01031466","U08235","Regis Healthcare PCN",1766,0.980022197558269
"E01031467","U04748","Angmering Coppice Fitzalan (ACF) PCN",2027,0.547837837837838
"E01031468","U04748","Angmering Coppice Fitzalan (ACF) PCN",1924,0.490566037735849
"E01031469","U04748","Angmering Coppice Fitzalan (ACF) PCN",932,0.541860465116279
"E01031470","U08235","Regis Healthcare PCN",1304,0.879298718813216
"E01031471","U08235","Regis Healthcare PCN",2504,0.986992510839574
"E01031472","U08235","Regis Healthcare PCN",1875,0.980648535564854
"E01031473","U08235","Regis Healthcare PCN",1293,0.988532110091743
"E01031474","U24558","Chichester Alliance of Medical Practices PCN",1424,1
"E01031475","U24558","Chichester Alliance of Medical Practices PCN",1803,0.999445676274945
"E01031476","U24558","Chichester Alliance of Medical Practices PCN",1570,0.998727735368957
"E01031477","U24558","Chichester Alliance of Medical Practices PCN",2178,0.948606271777004
"E01031478","U33593","Rural North Chichester PCN",1129,0.997349823321555
"E01031479","U33593","Rural North Chichester PCN",966,0.860195903829029
"E01031480","U24558","Chichester Alliance of Medical Practices PCN",1590,0.996865203761755
"E01031481","U24558","Chichester Alliance of Medical Practices PCN",1572,0.996829422954978
"E01031482","U24558","Chichester Alliance of Medical Practices PCN",1628,0.995718654434251
"E01031483","U24558","Chichester Alliance of Medical Practices PCN",2384,0.998743192291579
"E01031484","U24558","Chichester Alliance of Medical Practices PCN",1960,0.994419076610857
"E01031485","U24558","Chichester Alliance of Medical Practices PCN",1577,0.996839443742099
"E01031486","U24558","Chichester Alliance of Medical Practices PCN",1842,0.996753246753247
"E01031487","U24558","Chichester Alliance of Medical Practices PCN",1481,0.998651382333109
"E01031488","U24558","Chichester Alliance of Medical Practices PCN",3750,0.985545335085414
"E01031489","U24558","Chichester Alliance of Medical Practices PCN",1664,0.997601918465228
"E01031490","U24558","Chichester Alliance of Medical Practices PCN",2610,0.998469778117827
"E01031491","U24558","Chichester Alliance of Medical Practices PCN",1946,0.994379151762902
"E01031492","U24558","Chichester Alliance of Medical Practices PCN",1806,0.997239094422971
"E01031493","U24558","Chichester Alliance of Medical Practices PCN",2764,0.998915793277918
"E01031494","U24558","Chichester Alliance of Medical Practices PCN",1786,0.999440402909905
"E01031495","U24558","Chichester Alliance of Medical Practices PCN",1521,0.998686802363756
"E01031496","U24558","Chichester Alliance of Medical Practices PCN",3162,0.99936788874842
"E01031497","U33593","Rural North Chichester PCN",1726,1
"E01031498","U33593","Rural North Chichester PCN",1115,1
"E01031499","U24558","Chichester Alliance of Medical Practices PCN",1911,0.998954521693675
"E01031500","U24558","Chichester Alliance of Medical Practices PCN",2540,0.99803536345776
"E01031501","U24558","Chichester Alliance of Medical Practices PCN",1410,1
"E01031502","U33593","Rural North Chichester PCN",2,0.666666666666667
"E01031503","U33593","Rural North Chichester PCN",10,1
"E01031504","U33593","Rural North Chichester PCN",309,0.987220447284345
"E01031505","U24558","Chichester Alliance of Medical Practices PCN",2767,0.999277717587577
"E01031506","U24558","Chichester Alliance of Medical Practices PCN",1319,0.99697656840514
"E01031507","U24558","Chichester Alliance of Medical Practices PCN",575,0.996533795493934
"E01031508","U33593","Rural North Chichester PCN",985,0.985
"E01031509","U24558","Chichester Alliance of Medical Practices PCN",3499,0.995448079658606
"E01031511","U33593","Rural North Chichester PCN",1581,0.997476340694006
"E01031512","U33593","Rural North Chichester PCN",2028,0.997050147492625
"E01031513","U24558","Chichester Alliance of Medical Practices PCN",4042,0.8541842772612
"E01031514","U33593","Rural North Chichester PCN",1633,0.99633923123856
"E01031515","U33593","Rural North Chichester PCN",1784,0.999439775910364
"E01031516","U33593","Rural North Chichester PCN",1514,0.995397764628534
"E01031517","U33593","Rural North Chichester PCN",2175,0.950611888111888
"E01031518","U33593","Rural North Chichester PCN",1274,0.952167414050822
"E01031519","U33593","Rural North Chichester PCN",518,1
"E01031520","U33593","Rural North Chichester PCN",383,1
"E01031521","U33593","Rural North Chichester PCN",156,0.993630573248408
"E01031522","U24558","Chichester Alliance of Medical Practices PCN",2030,1
"E01031523","U24558","Chichester Alliance of Medical Practices PCN",1934,0.999483204134367
"E01031524","U24558","Chichester Alliance of Medical Practices PCN",1902,0.997901364113326
"E01031525","U24558","Chichester Alliance of Medical Practices PCN",1413,0.998586572438163
"E01031526","U24558","Chichester Alliance of Medical Practices PCN",1312,0.998477929984779
"E01031527","U24558","Chichester Alliance of Medical Practices PCN",1516,0.999340804218853
"E01031528","U24558","Chichester Alliance of Medical Practices PCN",1615,1
"E01031529","U24558","Chichester Alliance of Medical Practices PCN",1463,0.997953615279673
"E01031530","U24558","Chichester Alliance of Medical Practices PCN",1318,0.996974281391831
"E01031531","U24558","Chichester Alliance of Medical Practices PCN",1129,1
"E01031532","U24558","Chichester Alliance of Medical Practices PCN",451,1
"E01031533","U24558","Chichester Alliance of Medical Practices PCN",1222,1
"E01031534","U24558","Chichester Alliance of Medical Practices PCN",735,1
"E01031535","U24558","Chichester Alliance of Medical Practices PCN",2105,0.999525166191833
"E01031536","U33593","Rural North Chichester PCN",1281,0.999219968798752
"E01031538","U24558","Chichester Alliance of Medical Practices PCN",1502,0.965295629820051
"E01031539","U24558","Chichester Alliance of Medical Practices PCN",1725,0.953565505804312
"E01031540","U24558","Chichester Alliance of Medical Practices PCN",1428,0.998601398601399
"E01031541","U24558","Chichester Alliance of Medical Practices PCN",1349,1
"E01031542","U24558","Chichester Alliance of Medical Practices PCN",2023,1
"E01031543","U24558","Chichester Alliance of Medical Practices PCN",768,1
"E01031544","U33593","Rural North Chichester PCN",1069,0.826759474091261
"E01031545","U33593","Rural North Chichester PCN",890,0.628087508821454
"E01031546","U33451","South Crawley PCN",1288,0.772182254196643
"E01031547","U33451","South Crawley PCN",998,0.733284349742836
"E01031548","U33451","South Crawley PCN",1411,0.790919282511211
"E01031549","U33451","South Crawley PCN",1506,0.767975522692504
"E01031550","U33451","South Crawley PCN",1071,0.711155378486056
"E01031551","U33451","South Crawley PCN",1520,0.815013404825737
"E01031552","U33451","South Crawley PCN",1606,0.772115384615385
"E01031553","U33451","South Crawley PCN",1267,0.774449877750611
"E01031554","U33451","South Crawley PCN",1617,0.798124383020731
"E01031555","U33451","South Crawley PCN",1389,0.761513157894737
"E01031556","U33451","South Crawley PCN",1090,0.648809523809524
"E01031557","U33451","South Crawley PCN",1387,0.744498121309715
"E01031558","U33451","South Crawley PCN",1476,0.827818283791363
"E01031559","U33451","South Crawley PCN",1370,0.786904078116025
"E01031560","U14816","Healthy Crawley PCN",1157,0.720423412204234
"E01031561","U14816","Healthy Crawley PCN",1201,0.770860077021823
"E01031562","U14816","Healthy Crawley PCN",1013,0.698620689655172
"E01031563","U14816","Healthy Crawley PCN",1243,0.77061376317421
"E01031564","U33451","South Crawley PCN",846,0.53174104336895
"E01031565","U33451","South Crawley PCN",1732,0.700363930448848
"E01031566","U33451","South Crawley PCN",1056,0.601366742596811
"E01031567","U52694","Crawley Care Collaborative PCN",681,0.471933471933472
"E01031568","U14816","Healthy Crawley PCN",772,0.496143958868895
"E01031569","U14816","Healthy Crawley PCN",1011,0.584731058415269
"E01031570","U52694","Crawley Care Collaborative PCN",974,0.622762148337596
"E01031571","U14816","Healthy Crawley PCN",991,0.507684426229508
"E01031572","U14816","Healthy Crawley PCN",1212,0.509457755359395
"E01031573","U52694","Crawley Care Collaborative PCN",1656,0.807017543859649
"E01031574","U52694","Crawley Care Collaborative PCN",1740,0.7974335472044
"E01031575","U52694","Crawley Care Collaborative PCN",1577,0.736915887850467
"E01031576","U52694","Crawley Care Collaborative PCN",1752,0.842712842712843
"E01031577","U52694","Crawley Care Collaborative PCN",1260,0.81765087605451
"E01031578","U33451","South Crawley PCN",1219,0.684062850729517
"E01031579","U33451","South Crawley PCN",1248,0.699551569506726
"E01031580","U33451","South Crawley PCN",1812,0.735987002437043
"E01031581","U33451","South Crawley PCN",1277,0.710628825820812
"E01031582","U33451","South Crawley PCN",1199,0.701990632318501
"E01031583","U52694","Crawley Care Collaborative PCN",1263,0.507840772014475
"E01031584","U33451","South Crawley PCN",940,0.465807730426165
"E01031585","U33451","South Crawley PCN",1724,0.545224541429475
"E01031586","U14816","Healthy Crawley PCN",1258,0.691969196919692
"E01031587","U52694","Crawley Care Collaborative PCN",2536,0.514088789783093
"E01031588","U14816","Healthy Crawley PCN",1082,0.667489204194941
"E01031589","U14816","Healthy Crawley PCN",1302,0.665984654731458
"E01031590","U14816","Healthy Crawley PCN",1160,0.725453408380238
"E01031591","U14816","Healthy Crawley PCN",1513,0.728805394990366
"E01031592","U14816","Healthy Crawley PCN",1108,0.544739429695182
"E01031593","U14816","Healthy Crawley PCN",1031,0.703754266211604
"E01031594","U14816","Healthy Crawley PCN",1150,0.71875
"E01031595","U52694","Crawley Care Collaborative PCN",1352,0.710084033613445
"E01031596","U52694","Crawley Care Collaborative PCN",1613,0.755503512880562
"E01031597","U52694","Crawley Care Collaborative PCN",1158,0.670526925303995
"E01031598","U52694","Crawley Care Collaborative PCN",1262,0.634489693313223
"E01031599","U52694","Crawley Care Collaborative PCN",1368,0.474012474012474
"E01031600","U52694","Crawley Care Collaborative PCN",1118,0.700940438871473
"E01031601","U52694","Crawley Care Collaborative PCN",1014,0.6728599867286
"E01031603","U52694","Crawley Care Collaborative PCN",1184,0.677733257012021
"E01031604","U14816","Healthy Crawley PCN",1369,0.78273299028016
"E01031605","U14816","Healthy Crawley PCN",1225,0.699600228440891
"E01031606","U14816","Healthy Crawley PCN",1325,0.738573021181717
"E01031607","U14816","Healthy Crawley PCN",1176,0.724137931034483
"E01031608","U52694","Crawley Care Collaborative PCN",1358,0.479689155775344
"E01031609","U52694","Crawley Care Collaborative PCN",933,0.541497388276262
"E01031610","U52694","Crawley Care Collaborative PCN",1073,0.515865384615385
"E01031611","U57981","Chanctonbury PCN",1719,0.552733118971061
"E01031612","U57981","Chanctonbury PCN",2033,0.875161429186397
"E01031613","U57981","Chanctonbury PCN",2512,0.82577251808021
"E01031614","U57981","Chanctonbury PCN",2428,0.900259547645532
"E01031615","U57981","Chanctonbury PCN",1764,0.88598694123556
"E01031616","U57981","Chanctonbury PCN",1703,0.999413145539906
"E01031617","U57981","Chanctonbury PCN",2459,0.97890127388535
"E01031618","U57981","Chanctonbury PCN",1410,0.93812375249501
"E01031619","U26939","Horsham Central PCN",3044,0.711880261927035
"E01031620","U26939","Horsham Central PCN",1742,0.805362921867776
"E01031621","U33593","Rural North Chichester PCN",1096,0.632064590542099
"E01031622","U57981","Chanctonbury PCN",1522,0.870211549456832
"E01031623","U33593","Rural North Chichester PCN",984,0.559090909090909
"E01031624","U57981","Chanctonbury PCN",1425,0.816151202749141
"E01031625","U57981","Chanctonbury PCN",1615,0.807096451774113
"E01031626","U57981","Chanctonbury PCN",914,0.585522101217169
"E01031627","U57981","Chanctonbury PCN",1673,0.871354166666667
"E01031628","U57981","Chanctonbury PCN",1863,0.910557184750733
"E01031629","U57981","Chanctonbury PCN",1531,0.903778040141677
"E01031630","U57981","Chanctonbury PCN",1627,0.918690005646527
"E01031631","U57981","Chanctonbury PCN",1483,0.89015606242497
"E01031632","U96386","Horsham Collaborative PCN",1040,0.60500290866783
"E01031633","U96386","Horsham Collaborative PCN",694,0.521804511278195
"E01031634","U96386","Horsham Collaborative PCN",1160,0.810621942697414
"E01031635","U96386","Horsham Collaborative PCN",679,0.500368459837878
"E01031636","U26939","Horsham Central PCN",2447,0.820590207914152
"E01031637","U26939","Horsham Central PCN",2948,0.812568908489526
"E01031638","U26939","Horsham Central PCN",1549,0.845524017467249
"E01031639","U26939","Horsham Central PCN",1613,0.781113801452785
"E01031640","U26939","Horsham Central PCN",1498,0.765066394279877
"E01031641","U57981","Chanctonbury PCN",1470,0.956408588158751
"E01031642","U57981","Chanctonbury PCN",2508,0.952164009111617
"E01031643","U57981","Chanctonbury PCN",1764,0.934322033898305
"E01031644","U26939","Horsham Central PCN",1726,0.815304676428909
"E01031645","U26939","Horsham Central PCN",1328,0.922222222222222
"E01031646","U26939","Horsham Central PCN",1466,0.946417043253712
"E01031647","U26939","Horsham Central PCN",1167,0.888804265041889
"E01031648","U26939","Horsham Central PCN",1235,0.736873508353222
"E01031649","U26939","Horsham Central PCN",851,0.760500446827525
"E01031650","U26939","Horsham Central PCN",1066,0.767458603311735
"E01031651","U26939","Horsham Central PCN",1272,0.75177304964539
"E01031652","U26939","Horsham Central PCN",1436,0.76545842217484
"E01031653","U26939","Horsham Central PCN",1483,0.723767691556857
"E01031654","U26939","Horsham Central PCN",1311,0.784560143626571
"E01031655","U26939","Horsham Central PCN",1340,0.763968072976055
"E01031656","U26939","Horsham Central PCN",1500,0.741839762611276
"E01031657","U57981","Chanctonbury PCN",768,0.370477568740955
"E01031658","U26939","Horsham Central PCN",1241,0.791959157626037
"E01031659","U57981","Chanctonbury PCN",819,0.451986754966887
"E01031660","U96386","Horsham Collaborative PCN",684,0.507795100222717
"E01031661","U96386","Horsham Collaborative PCN",704,0.365145228215768
"E01031662","U33593","Rural North Chichester PCN",1525,0.981338481338481
"E01031663","U33593","Rural North Chichester PCN",2296,0.957065443934973
"E01031664","U33593","Rural North Chichester PCN",1504,0.90167865707434
"E01031665","U33593","Rural North Chichester PCN",1226,0.991107518189167
"E01031666","U26939","Horsham Central PCN",1461,0.897420147420147
"E01031667","U26939","Horsham Central PCN",1292,0.868279569892473
"E01031668","U26939","Horsham Central PCN",1391,0.86612702366127
"E01031669","U26939","Horsham Central PCN",1418,0.840545346769413
"E01031670","U26939","Horsham Central PCN",1268,0.804058338617628
"E01031671","U26939","Horsham Central PCN",1369,0.804820693709583
"E01031672","U26939","Horsham Central PCN",1429,0.737358101135191
"E01031673","U26939","Horsham Central PCN",1316,0.858447488584475
"E01031674","U96386","Horsham Collaborative PCN",1271,0.821059431524548
"E01031675","U96386","Horsham Collaborative PCN",1368,0.884864165588616
"E01031676","U26939","Horsham Central PCN",1646,0.27705773438815
"E01031677","U96386","Horsham Collaborative PCN",1213,0.74692118226601
"E01031678","U96386","Horsham Collaborative PCN",1451,0.716189536031589
"E01031679","U96386","Horsham Collaborative PCN",1564,0.621868787276342
"E01031680","U96386","Horsham Collaborative PCN",1062,0.653538461538462
"E01031681","U96386","Horsham Collaborative PCN",1318,0.724175824175824
"E01031682","U96386","Horsham Collaborative PCN",838,0.743566992014197
"E01031683","U96386","Horsham Collaborative PCN",1435,0.80936266215454
"E01031684","U57981","Chanctonbury PCN",1491,0.997324414715719
"E01031685","U57981","Chanctonbury PCN",1916,0.996359854394176
"E01031686","U57981","Chanctonbury PCN",1431,0.998604326587578
"E01031687","U57981","Chanctonbury PCN",1596,0.979141104294479
"E01031688","U26939","Horsham Central PCN",1053,0.720246238030096
"E01031689","U26939","Horsham Central PCN",1032,0.650693568726356
"E01031690","U26939","Horsham Central PCN",1304,0.798041615667075
"E01031691","U26939","Horsham Central PCN",1371,0.716300940438871
"E01031692","U03364","Haywards Heath Villages PCN",3441,0.942739726027397
"E01031693","U03364","Haywards Heath Villages PCN",1960,0.974639482844356
"E01031694","U03364","Haywards Heath Villages PCN",1249,0.635947046843177
"E01031695","U80779","East Grinstead PCN",1157,0.789761092150171
"E01031696","U54760","High Weald PCN",703,0.5
"E01031697","U03364","Haywards Heath Villages PCN",1039,0.82264449722882
"E01031698","U06871","Burgess Hill & Villages PCN",804,0.452702702702703
"E01031699","U06871","Burgess Hill & Villages PCN",1466,0.864896755162242
